frame,R1,R2,R3
111,1.35096087000351,1.21649095233999,1.34200656883466
112,1.18829166183558,1.33000173030731,1.35181417299015
113,1.2872861669777,1.26550192540517,1.34255438279484
114,1.29214653224168,1.21284504817733,1.25404028980817
115,1.39087233276452,1.20287111987659,1.35562584719321
116,1.29961809100565,1.28145909103198,1.24156557693364
117,1.22271006599035,1.3514735433995,1.29777091447682
118,1.31368599782109,1.40336622088601,1.30537139289479
119,1.22898889015298,1.29724407267903,1.47057667328221
120,1.18477037416177,1.41781140040718,1.2558620504118
121,1.19473485464786,1.46131386455492,1.42370134755224
122,1.14853404354819,1.36416265861404,1.22686167031672
123,1.19636475152456,1.32333847378123,1.24524340846853
124,1.29116469023796,1.31222700983526,1.25840524458817
125,1.23630751531728,1.36180544292611,1.19443681610548
126,1.28707489591537,1.33719708964982,1.15996756432983
127,1.22031670389962,1.39650559125286,1.41497681448049
128,1.2312621818072,1.38688369449679,1.27890685426954
129,1.23563637837545,1.44411943232109,1.25937604082516
130,1.19890630160933,1.39068777104354,1.3884920903454
131,1.26618105041525,1.36809466964387,1.27733370182524
132,1.49876221556364,1.39192546231703,1.3239918330097
133,1.46021984530831,1.32257690081994,1.28646027619964
134,1.38504423779498,1.28434195727077,1.38856137633372
135,1.56445586343969,1.2613644163038,1.27406705271876
136,1.50796191997559,1.34674520510564,1.34556306448012
137,1.45514164167479,1.40411089400632,1.20959283493463
138,1.36078740361941,1.27962038123331,1.28799031222719
139,1.43310859938717,1.34002220879595,1.30021796479846
140,1.18218586295885,1.34134006767997,1.2998921777994
141,1.23063856239938,1.28479366134664,1.3076308604554
142,1.15580186414849,1.4300522675865,1.43465678341044
143,1.17670956892749,1.29743854551258,1.33725407414035
144,1.33852903505792,1.49288561100031,1.33430114111696
145,1.30802583424462,1.35235928657381,1.2804394077747
146,1.28341863722661,1.35062276026447,1.27501900465734
147,1.51793583604202,1.38666382123768,1.31487739257965
148,1.16158168753088,1.29931084716832,1.32324542867768
149,1.27567044110808,1.29983243136438,1.3218339758314
150,1.29393948374375,1.35146868782403,1.44337545525017
151,1.25443643727954,1.33579308242202,1.43470884452967
152,1.24184237709971,1.39909039656136,1.38208502877723
153,1.17542011051966,1.33804769186799,1.40386211141288
154,1.00831284587874,1.34535987439979,1.38089930021762
155,1.14833799674694,1.27276419989705,1.41944793498299
156,1.16664197440298,1.31276173261084,1.32614065523918
157,1.30997696465079,1.30145118293624,1.41231969048609
158,1.35607928751623,1.28173956780533,1.43979411479989
159,1.35332228673349,1.28428683489585,1.27693147619409
160,1.26318415656846,1.32261273976576,1.31821181528317
161,1.03631398271059,1.28234503032014,1.22704389598668
162,1.15713213340454,1.34338863463343,1.33395164195573
163,1.21270486395712,1.29725379442434,1.23357032327479
164,1.10510895710816,1.28625300747134,1.22738818659995
165,1.35313443963578,1.24077098390077,1.23654837569894
166,1.12027445266149,1.28311906732746,1.27146068540951
167,1.23284154153838,1.24003611536013,1.33962253566247
168,1.1587209596565,1.38345228194654,1.39398424058904
169,1.2669918699375,1.28955616356162,1.38662710123421
170,1.11816660714438,1.30636994090642,1.25226333052526
171,1.25673955870839,1.30403625171429,1.35941637233323
172,1.06347339970828,1.35778084645742,1.38390150786665
173,1.26678911143969,1.3176052749603,1.3398262861305
174,1.08310602850674,1.21327484212242,1.33934603841306
175,1.43558031811862,1.29004450198312,1.27594263112813
176,1.41844293444649,1.32142975972625,1.24957707348819
177,1.46064512607001,1.36691616372682,1.2238653475178
178,1.18067074717129,1.28850205486217,1.25241293742078
179,1.24540730320704,1.34584407917307,1.29772566236917
180,1.24621239470614,1.39602782228274,1.26280366846746
181,1.24382290265017,1.37838445735069,1.32479087373095
182,1.22159397387009,1.35868919606627,1.38598110767796
183,1.30003292006899,1.46109831386316,1.36134265003331
184,1.2964476187408,1.2754107942181,1.24535437840584
185,1.1787156121621,1.30343140226592,1.21873371816287
186,1.20290763351519,1.35743970993289,1.38909347436335
187,1.40625376317287,1.29175909432091,1.41100209978141
188,1.39050832939934,1.40964419364288,1.39302501899138
189,1.44812304260292,1.37189821331422,1.38946577300546
190,1.4518026107016,1.27658504094353,1.26446408199791
191,1.47951189754268,1.39168407022474,1.3267541139261
192,1.38283982790988,1.32898411298425,1.32783073951607
193,1.29097375234639,1.32021300492906,1.36025138871451
194,1.27086916753604,1.28600384337611,1.34982395045889
195,1.25326009333906,1.25073773992363,1.33792257667843
196,1.26299953886627,1.2986134542343,1.32274310153497
197,1.46472044031906,1.35079057614155,1.39974504406401
198,1.20496724110104,1.29426292823506,1.42160775952829
199,1.27229561035158,1.21145505454659,1.4723312322536
200,1.29052301364427,1.25375676886352,1.43190585414832
201,1.24481923011189,1.27776245939293,1.56790188192639
202,1.31167175798852,1.28407621506633,1.41325908614708
203,1.31779341690569,1.33462850053212,1.40668427308886
204,1.35762865291436,1.22234854617576,1.27863777920824
205,1.11759655986794,1.29308845335826,1.41217686846232
206,1.3018233340919,1.33359353112148,1.45068632603205
207,1.4663935544161,1.42162138078688,1.38133439899581
208,1.34451142564101,1.29197282062019,1.29064511590051
209,1.4460453646805,1.2989035358486,1.15838577631746
210,1.45262464985916,1.31920085909316,1.30869306927588
211,1.42842631018609,1.22135221729071,1.25996366021654
212,1.47058964569627,1.2317076749702,1.3465871764558
213,1.31996462006986,1.20943500084646,1.20211891483428
214,1.45120105492847,1.20427921623125,1.15796849703336
215,1.40269415252589,1.16548057092497,1.26268572535925
216,1.5689672178652,1.33895543208389,1.31055056324527
217,1.42564106686669,1.06520328136701,1.20994862912328
218,1.39422869527386,1.2344193238133,1.31108819781829
219,1.24627848816989,1.30752298530242,1.23812018283209
220,1.27123019495428,1.30840566361318,1.16131835802001
221,1.341403199962,1.30608683667842,1.26383485636733
222,1.17184546676151,1.35537662585898,1.36310222790757
223,1.35736219495824,1.19706763670639,1.44075169162772
224,1.29553552030013,1.43233658372666,1.41089466862389
225,1.30928656772862,1.26094746093272,1.3777838558391
226,1.26218879265473,1.16261457986967,1.36137069520023
227,1.2051075055741,1.18762614782507,1.23316547805507
228,1.33836283409392,1.15146269566788,1.26630793630842
229,1.32069830115929,1.2008713481782,1.18676582420984
230,1.32631461389457,1.07359907325802,1.03050025068473
231,1.33818395289978,1.1863194792285,1.15332619292713
232,1.54140094592822,1.1556144943205,1.15862259303749
233,1.4209745917535,1.35248443011257,1.06588252345641
234,1.3824889473339,1.20755239836741,1.13561654002369
235,1.40256715917855,1.19656458715025,1.07713854232862
236,1.27763601794583,1.17963797726799,1.25546909907821
237,1.2534571155969,1.39340416485598,1.21270713482584
238,1.3586404547009,1.28561874857288,1.25685862918133
239,1.54739191771137,1.33360453098467,1.15715524409961
240,1.43467286056411,1.19877196516208,1.23509740593248
241,1.39159681498252,1.17108039493596,1.08450455855569
242,1.36290231009631,1.18151930470135,1.07247033786332
243,1.39414281137053,1.25737096010105,1.2051298364412
244,1.44998826246786,1.30242665758728,1.21652219200341
245,1.39502121063164,1.27137828113966,1.29645419410436
246,1.17397684394621,1.22151072297201,1.24489407386219
247,1.37986116432698,1.26032180722796,1.2478437868461
248,1.31660720029113,1.24592393853396,1.23126516932862
249,1.51312224293801,1.19093360341062,1.20552526767643
250,1.28333727438675,1.12292385162583,1.23955860162872
251,1.30241348789333,1.23332792151657,1.20613794802295
252,1.44595105809807,1.16810080856287,1.3674791612762
253,1.29927638683562,1.25799668203358,1.26512982064265
254,1.34614511311627,1.20424253412856,1.32388649429579
255,1.39588441080494,1.10934171245417,1.35466964135101
256,1.30373411816504,1.05941157069921,1.24521639345305
257,1.27879997840729,1.20063054833366,1.34145453553642
258,1.13080982554777,1.21348087336837,1.27061213160032
259,1.31748359127859,1.17645763259253,1.20088520180817
260,1.28894608614169,1.22109480802132,1.13650458289557
261,1.29037716098007,1.16164996791476,1.18378577237593
262,1.30144223494772,1.25372181013851,1.1998267482984
263,1.2962247352427,1.25762957513225,1.03852356120309
264,1.26480307738168,1.33571261164889,1.09551618257252
265,1.29348837804683,1.1422454540058,1.15771133191362
266,1.33991817947253,1.35271573464578,1.18031018609927
267,1.3575607930245,1.36470864986365,1.23031071520822
268,1.27963067740149,1.20488956626902,1.29351686871485
269,1.25834721216359,1.27903737560055,1.20669567744717
270,1.30559300807223,1.26762623815468,1.19325141703313
271,1.4664692134667,1.30455210831265,1.20474415166919
272,1.37244764026679,1.25293717505468,1.28405547997968
273,1.46334400698442,1.21646347258861,1.33762374942568
274,1.36754459176452,1.20282013311926,1.28660011309386
275,1.49985594975814,1.34540338964365,1.22945432203695
276,1.34254701807085,1.2707602636042,1.29100695466777
277,1.33445929147083,1.21745518667035,1.27582687585926
278,1.22753153975858,1.38268345521881,1.25684623835733
279,1.27277241498563,1.32542493356968,1.28508883813835
280,1.39746397039268,1.17909915087014,1.3213904732874
281,1.34036701987092,1.33607225796411,1.20819174855507
282,1.22203901264622,1.2466592916706,1.28002017259505
283,1.20089945110045,1.31309743753319,1.19261784766665
284,1.32212361043963,1.28624346484948,1.15144649689557
285,0.981827618255357,1.28386727632079,1.22538912166709
286,1.15951821900336,1.24298911308455,1.22516095113608
287,1.09945559596454,1.26715303000342,1.287316402296
288,1.24648964735331,1.22379750807989,1.2543089815994
289,0.911367107985641,1.30820664266121,1.23846506771961
290,1.11134761815376,1.39317571779783,1.11997580877115
291,1.15348375776741,1.35827160278101,1.10779579456165
292,1.10719757682768,1.28604299375069,1.15294338894185
293,1.11830269600151,1.26912941007445,1.31497230612988
294,1.03807929945143,1.23206211784749,1.20976794063097
295,1.04650458865076,1.22451005618874,1.17633862194695
296,1.0618517732066,1.21413429698171,1.20968504059153
297,1.11232174609786,1.19998031840889,1.30791368666081
298,1.12046812513082,1.33481567809313,1.23832096337657
299,1.10679772597934,1.22325512856869,1.27750688197356
300,1.14458365002923,1.26705873906688,1.30618796135109
301,1.0926604872884,1.16456571936716,1.32153623909387
302,1.11966198813779,1.14945166455681,1.26408453229791
303,1.12796203813727,1.16825473744528,1.25674874571912
304,1.14664448394227,1.13762841306154,1.38070053465716
305,1.34784870085745,1.15208971178371,1.26261942439569
306,1.19809073962314,1.22128579909771,1.12130777779147
307,1.25078567815758,1.21170250278976,1.30850582837855
308,1.24853952030916,1.17710368290768,1.11753501780733
309,1.11305738322252,1.18992405089716,1.23931332300149
310,1.27696568622301,1.23901590615137,1.0957447104934
311,1.03463763109444,1.2668505824205,1.28016997112651
312,1.04114620343724,1.11266445883433,1.33882681713687
313,1.16140526705002,1.14852033694887,1.16684955817833
314,1.1937844466694,1.13372168443136,1.19174064200441
315,1.05890614192124,1.20755487473889,1.18617828023888
316,1.17051045701037,1.03308100836518,1.29589099960054
317,1.1620373731625,1.1597843940482,1.11356607372585
318,1.0954824841828,1.08821171869148,1.15317460071227
319,1.27508755347405,1.05069451635786,1.27449040844799
320,1.20600334371866,1.14686752703866,1.31412616344183
321,1.20913276261285,1.09734907015545,1.2833777662632
322,1.23964447075582,1.20096062173006,1.26468451217123
323,1.14641065282421,1.17998425835053,1.21632862602935
324,1.09959514838679,1.01662701632396,1.29073785467965
325,1.28612233161509,1.05797274741966,1.27056983211613
326,1.1388672000532,1.04443523196065,1.38963578061253
327,1.19424960290712,1.10964778839307,1.51637510327139
328,1.21236936035838,1.09460285038104,1.36022360988019
329,1.25633866915174,1.01352578523981,1.32978762821399
330,1.26567628823275,0.98460901578999,1.31520534233597
331,1.35411407167045,1.10963311649369,1.36636265932197
332,1.26947625435282,1.17272817117273,1.27953344099604
333,1.34790348942372,1.09045799597019,1.36543983661918
334,1.26302878428909,1.13304307041643,1.31258904507643
335,1.20473092424151,1.10365910558369,1.18229787592216
336,1.27288821949037,1.39405285618681,1.35950055247046
337,1.18477603249643,1.2987714461822,1.10698304697559
338,1.22054653125583,1.18928394381036,1.34935391440989
339,1.22064527766398,1.29134954948051,1.28867904438669
340,1.15425248770274,1.20477665177995,1.34530169756256
341,1.12154647861763,1.26275107815872,1.24954904196472
342,1.2235091678891,1.27304161020785,1.21894162367555
343,1.27323518022964,1.32498467471597,1.12677128689703
344,1.1422862945035,1.36851673632622,1.16642221481408
345,1.23027322173339,1.21491783196249,1.20087115602881
346,1.11398937800673,1.24556890400287,1.15649355302987
347,1.23936497039082,1.23735427423123,1.10945425924247
348,1.18536289972618,1.30526964384708,1.11554552753118
349,1.08268437720581,1.3814920344727,1.23053103080523
350,1.16420378066441,1.23759986137601,1.2951979224962
351,1.14840590617127,1.33439477089884,1.31181590134214
352,1.28223552397261,1.35811183236445,1.40384305135618
353,1.26898062204148,1.35493539944668,1.3420858485967
354,1.36159882797662,1.28670611229035,1.28497186287459
355,1.26250901855445,1.36698764018038,1.2179292258874
356,1.26712691884547,1.34011070928098,1.26375336706028
357,1.28580324577713,1.33022034312879,1.21706575319366
358,1.37033497481144,1.36685582101362,1.19179418546232
359,1.29400935534395,1.2693874951167,1.21575399135065
360,1.16878276606991,1.33569485109058,1.26737447450329
361,1.10428636682143,1.35698633260761,1.15624099904653
362,1.25489229634432,1.42470230984601,1.00717749294268
363,1.25976559945552,1.37677002173676,1.16466364370858
364,1.20786198505926,1.28811852514144,1.16957529688296
365,1.18855599800958,1.26451618732723,1.15165681306891
366,1.2115797432178,1.48946575672125,1.20164206682924
367,1.29564680023677,1.47748956736702,1.19744891468711
368,1.08757416378774,1.32352101574536,1.03967363831472
369,1.17606525412189,1.29665316022725,1.19263574165031
370,1.07204201874714,1.2466179130934,1.25836675415282
371,1.18310298903238,1.25631466822291,1.22469745595105
372,1.06428758025207,1.34098334804248,1.15340492223076
373,1.10150933620928,1.20783650970831,1.08157091874799
374,1.1684916944222,1.37399890689329,1.17577654555248
375,1.04449432778598,1.32208862020925,1.2643577215873
376,0.93386093439423,1.36501933293479,1.39907299617981
377,1.09602893076752,1.27094239239293,0.97780276306446
378,0.980688455484917,1.30400149370718,1.21706045511376
379,0.912455095115858,1.32994184914858,1.22500900474654
380,0.969611930471562,1.33563467490424,1.24086296514374
381,1.01732577104568,1.33705455838205,1.1959757007575
382,1.23511633951444,1.32135176611797,1.30915499306066
383,1.07962981562489,1.30600840746922,1.18650246820007
384,1.15109442240869,1.23479252735783,1.31155252595134
385,1.22708771699175,1.23166259609587,1.22287683599371
386,1.13238423291308,1.26089198707904,1.15383840234286
387,1.09427193759907,1.25430789011689,1.24209262278595
388,1.14315957046965,1.25109066618654,1.42385221329974
389,1.25915928855179,1.2586210593597,1.04568651171189
390,1.14683717761363,1.31641406053943,0.930287936650514
391,1.16208971267213,1.21286358512791,1.2172509363097
392,1.22384710496991,1.29740791040693,1.21159506950264
393,1.28054478167279,1.27165955039572,1.22483722939834
394,1.22779642694977,1.27750224560134,1.16315904340063
395,1.24376759093166,1.2072987659213,1.18974352508588
396,1.08987435794008,1.22372836506122,1.20710336305576
397,1.30047872642427,1.20163189059563,1.26461792932768
398,1.12511394938466,1.24553871786387,1.24325211789623
399,1.30135434683133,1.18947004469722,1.22892766018255
400,1.25197580194186,1.20913752167168,1.24762888687708
401,1.19440220581404,1.12419023804527,1.25249034683018
402,1.20384425549827,1.21735633994349,1.29777077795163
403,1.30529228236142,1.15329140843163,1.2635340575695
404,1.1937919721663,1.19554016730722,1.30360567932727
405,1.10795893517256,1.05327406986749,1.23697683956437
406,1.27646324922634,1.15021927357362,1.19297186245892
407,1.29153186696776,1.23474539465971,1.25362648850851
408,1.27858903460783,1.11992490294589,1.22792954275383
409,1.33325835031541,1.23409514849025,1.31105557399839
410,1.18743206222816,1.23430628848559,1.25839338466887
411,1.24795624304856,1.2427514407144,1.22912958886784
412,1.21037133638952,1.14681835201581,1.2599689599745
413,1.2542561722109,1.0959538754509,1.2614545494759
414,1.26707465903295,1.12955936271009,1.15668504212924
415,1.17009652126309,1.04689759794777,1.20493325485313
416,1.23188374505482,1.01826463392503,1.15498245785748
417,1.21033613977846,1.07793285633726,1.20835560760589
418,1.28609290291968,1.13771588351871,1.26811970537245
419,1.29839713395532,1.0430741705364,1.19098585259386
420,1.22813127260003,1.10552797929954,1.24571874928006
421,1.30845973517374,1.1434183079757,1.24546537877137
422,1.24176888582261,1.13376194794535,1.15027593943367
423,1.22588194958577,1.12494255073123,1.16202350141914
424,1.2097842884659,1.1888913067365,1.18117734949787
425,1.24940179075731,1.17601427410442,1.22540223471206
426,1.23469134675417,1.15621630147511,1.23928218113382
427,1.20074421590133,1.19262869532529,1.30231473806088
428,1.15981996596921,1.19640357394721,1.21972786691697
429,1.22733270240597,1.24930144437349,1.31276035978151
430,1.26652783484655,1.21274731952726,1.26037233361568
431,1.14876624495743,1.24927396569658,1.22280546063178
432,1.18957264961676,1.3245845845697,1.36084493675085
433,1.33075893237664,1.18056645038242,1.41043161559978
434,1.20313221769915,1.29249088204177,1.24293980164527
435,1.17971384670675,1.15388695703211,1.22659542752436
436,1.3347225275521,1.4272487241521,1.28715256350063
437,1.22274688761879,1.25533605648839,1.18281407490541
438,1.178931078792,1.32779815705125,1.3201382983126
439,1.27370392404283,1.29579246870958,1.29714524678562
440,1.26915013348583,1.32216270403624,1.18666238794222
441,1.24690471445779,1.31397749883319,1.27888448750437
442,1.26943531840924,1.24010202099994,1.25624032877007
443,1.28183000534883,1.27078595374853,1.18841757179944
444,1.17824013675247,1.32978541065701,1.33722695597214
445,1.12084365578524,1.27650696602286,1.32780851574418
446,1.08393344296774,1.32155225078864,1.20864926418376
447,1.20166337097687,1.15374563443737,1.22256590491535
448,1.30370068454772,1.20577476224191,1.26640407263631
449,1.29331914042326,1.22232102581839,1.29442830818406
450,1.20441927210123,1.14051856024595,1.2071527025635
451,1.31072198557089,1.15766931346119,1.33680407038774
452,1.33095086341417,1.21751578307913,1.24084240492475
453,1.35110196252833,1.11356450840038,1.22643648685509
454,1.21346365276952,1.15519035045463,1.21066151358341
455,1.22655977860672,1.1403751333279,1.21241528814249
456,1.21658262278165,1.13904852747833,1.23285760623334
457,1.18572427934956,1.20253669995944,1.2505208970203
458,1.300271551853,1.20893735540994,1.31864152304259
459,1.22305876075952,1.10970446265899,1.18327863782027
460,1.18782383571625,1.17278432793442,1.20551119194569
461,1.30928067577637,1.1546925093841,1.24206472748835
462,1.19379422343475,1.2972788937983,1.23326531350213
463,1.33515188718362,1.22013561687048,1.23286955844001
464,1.34165336219773,1.24527848351093,1.30798243772099
465,1.25063137498587,1.21029526538969,1.25441839298463
466,1.27924141314323,1.1928273854612,1.23363236153355
467,1.20004182366041,1.17181563307848,1.3191882713754
468,1.08167768752495,1.24141658532996,1.25488856011369
469,1.26317429370887,1.15496661650234,1.23375944032664
470,1.18617615881058,1.26261870969208,1.28021026665841
471,1.09165462748868,1.15747243540036,1.24884058006604
472,1.1102992331649,1.14876615086646,1.19433334022643
473,1.29550771388665,1.33274671464843,1.23927969550803
474,1.23033748311304,1.19799052524112,1.23948322793992
475,1.34701377294512,1.21760064448854,1.2265073315108
476,1.22376676515315,1.22881120735669,1.29899722051647
477,1.11849859686639,1.28529977858288,1.21642570983293
478,1.15820620112213,1.2383230477191,1.17496570345767
479,1.01118911858697,1.07172699772559,1.17121547152426
480,1.04474109302478,1.10984289292211,1.28152156907815
481,1.18265914254625,1.26397577796775,1.23461146448106
482,1.1455335566377,1.21041117230841,1.25835210338504
483,1.28320045523042,1.16485675013664,1.4025830692243
484,1.35310011762029,1.12541597411664,1.36511681161396
485,1.39667616961353,1.22008211005011,1.27056862324716
486,1.3070515681654,1.16274042276259,1.32780383840619
487,1.26128817290563,1.18748766794499,1.29274611223208
488,1.24915405645639,1.17022146514984,1.21045073800524
489,1.19437235202205,1.26386576924576,1.25658915968327
490,1.1671471002525,1.25063122112507,1.09347263769538
491,1.30222574408025,1.13143149441739,1.20546330290316
492,1.30207838386928,1.20531151298072,1.25427660758616
493,1.09458788523064,1.11714761473565,1.28599993238379
494,1.06614485895307,1.16356560936414,1.18144616073277
495,1.12513414591654,1.07284973364942,1.13917159744249
496,1.18336266048076,1.13799918224375,1.26200303841281
497,1.3645831853264,1.21268882687591,1.23234424013494
498,1.21005396120702,1.26673700217774,1.21476543684607
499,1.16405129771029,1.05952603839767,1.27365001287766
500,1.0618552663211,1.22263657275326,1.1350754541298
501,1.278932936558,1.23973169461385,1.29052034527034
502,1.34839242158307,1.2248392071508,1.31607631703156
503,1.249649442581,1.13351967568377,1.35028064835231
504,1.31259824562993,1.17500407952749,1.20052627624603
505,1.35484613122989,1.13431161002723,1.23178774769348
506,1.14567190614953,1.23106820805344,1.26189418728779
507,1.24508053505411,1.25058405710527,1.16440708015164
508,1.07077220408593,1.2999229080793,1.12135586202319
509,1.17660493877067,1.22980590453608,1.19114655883627
510,1.16233245844887,1.31653744127493,1.18001278812257
511,1.14834290029435,1.27913682124297,1.12818525946744
512,1.22268541028281,1.25268779485648,1.16987457298933
513,1.2744663212662,1.37932666315132,1.20450327724174
514,1.32391849075993,1.29720398147341,1.19542563627832
515,1.29924289196786,1.28358619172845,1.06836892392002
516,1.24311943618624,1.34957236030527,1.12783277528764
517,1.21390826315783,1.36234913587166,1.19614794799632
518,1.21609151793015,1.27519112454544,1.14391280281974
519,1.26381244392809,1.30449158309615,1.22149832628229
520,1.3197281806668,1.12989827824972,1.08262934518268
521,1.32922436178592,1.13443070713098,1.23136142370839
522,1.17656438321701,1.18705810654027,1.19360340431902
523,1.22984677885046,1.12974901989486,1.17814205129933
524,1.13253581625678,1.12989946131896,1.23411317447689
525,1.28577990767077,1.08701856047978,1.29114131110601
526,1.23570532557484,1.12610556278711,1.24795155675121
527,1.25811180775915,1.12417604507781,1.30958112062716
528,1.30427735446628,1.13227063220888,1.21200943120344
529,1.15438683233646,1.11020851537004,1.153279169869
530,1.24129467032243,1.17416294756478,1.27426003571153
531,1.26651469319151,1.08887775934017,1.29170858556404
532,1.22982231965568,1.25516268135314,1.19841841201138
533,1.21153192024445,1.2780481317036,1.27637138388059
534,1.24735303301393,1.30181645280026,1.29870837747416
535,1.26864503607548,1.35939643999778,1.2830785486892
536,1.18481212655716,1.38472056893278,1.23238019657107
537,1.14646279642809,1.38926377037357,1.28413866897557
