frame,R1,R2,R3
55,17.639127499779,18.188205225338,13.0456933046778
56,18.5647754355711,17.7002015050458,12.8298106921693
57,18.3488524503905,17.9110833699983,12.6997192785651
58,17.7270093282974,18.3350694473472,13.0643634423528
59,17.8172309927053,17.0548468457903,13.1190030430909
60,18.356084914029,17.200800261118,13.1013710220013
61,17.9321505003223,17.4228327874689,13.3517773893162
62,18.3526128989372,17.5626990681098,12.4702326479115
63,19.2093086110633,17.333143948123,12.4517013864591
64,17.5346672491061,17.4861981037514,13.1413878187516
65,18.5969782607287,16.710373427745,12.2670482009567
66,18.9392609307368,16.718631130658,12.2781071669008
67,20.1398710871296,15.8931451985122,13.2015582187044
68,19.6728804122557,14.9355679133226,13.0184907377552
69,20.0856601735714,14.521488571306,12.7703238480427
70,18.9194635699467,14.5600701252479,12.893963981307
71,20.0454322011333,14.6569373092687,12.5205806692198
72,19.9157310847037,14.7294047144793,12.4700135031204
73,20.3565047116475,14.7722458795511,12.877989929037
74,20.9322634490547,15.3931361063185,12.6221218609774
75,20.9285398671083,15.1056561566776,12.8118340271801
76,19.3012271921402,15.0744146282081,13.0229094398018
77,19.0829155388294,15.1703322764224,12.9969698842013
78,19.8632436804218,15.0362933206022,13.5922681108394
79,19.2503649124225,15.1744332539482,13.4861199678917
80,18.4203827199069,15.0510787293513,13.6120548787436
81,19.6812931613249,14.6793242010575,13.4685155388584
82,19.2376443144056,14.79965116349,13.3606473809438
83,17.8039721519424,15.0439715422323,13.3115288914734
84,19.4192203796982,14.5471684511839,13.3883988560033
85,18.7440828272556,15.4283939018141,12.8719737458625
86,18.6478375830702,15.1848795704911,13.0861847341254
87,18.4366580477544,14.5266249787713,12.9646242684834
88,17.5737501864068,15.4027846873193,12.8526835448575
89,17.981202310726,14.697948412362,14.2246742112202
90,18.3982540993877,15.4961441653524,13.4430196268123
91,19.0544908525769,17.4571472045887,13.7484546268921
92,20.0527274839592,16.5559565354312,13.3932468665312
93,18.8763278422543,16.2575678249494,13.3218265027239
94,20.218200743185,17.9577464446658,13.6362968777774
95,20.4896600330137,18.0450633058941,13.4933656383143
96,20.8470042512509,18.9343537885756,13.3812751918781
97,20.7542016265044,18.3604758336654,13.2083545823496
98,20.8632026833207,18.0288344379386,13.4548108221048
99,20.829359345673,18.692188646305,13.2128977741625
100,21.3217614008054,16.3828367827332,13.6954938860224
101,20.6561620670761,17.7306439219012,13.9087894597665
102,20.4979563268838,18.4872521631271,13.6369114254387
103,21.4983245457962,17.5909783260197,13.3026090904903
104,21.3882447414274,19.4753462099682,13.5782100557157
105,20.5274779108448,18.8589976965293,13.3677853368168
106,21.7755790966735,18.9629001500485,13.2253093990052
107,20.6095724052627,20.1226293491948,13.1713447913893
108,19.9133321951406,21.4067719713947,13.5688326642697
109,19.8099726502594,21.9519834330231,13.7612339613001
110,20.2348136620388,20.7576672626567,13.4880413798603
111,19.5277946427017,21.7449762966229,13.2008579038274
112,19.0653501566119,21.1101592054478,13.5101897901262
113,19.658649241573,21.9340799087755,13.5120661856698
114,20.8674382868422,21.274752944376,13.4367934958921
115,21.2168291372481,20.6332601854039,13.5450467217048
116,20.1078636930205,21.2794661974281,14.4563739522529
117,21.2824878313392,21.8352456195628,13.4154805004601
118,20.0522904860014,24.1921290234015,13.5903101166719
119,20.8892386507922,24.5347565444576,13.6067825874493
120,21.055883876125,23.0217506086412,13.2315179622405
121,21.386092172439,22.5576932165988,13.1885467202954
122,19.5683553143108,21.3766052185653,12.9090319172182
123,18.5190336267632,21.3299811238563,12.8336282011618
124,17.5404004656439,21.3668272947862,12.6053491553174
125,17.5188257707951,20.6638938459617,12.7333393728067
126,16.8174101225475,20.6525751831432,12.7902411386405
127,15.4988607476358,20.2971822390153,12.8952458650919
128,15.0713088338114,20.3763034800321,13.1883148329626
129,16.3777245720711,20.7393415025461,12.8955485344475
130,14.8087200113953,20.8208439241388,13.0056239014447
131,15.3746015426561,21.3053022491898,13.6968400049411
132,15.272698402548,21.0322616904309,13.6489245524941
133,15.8153871855583,20.1527178907793,13.2763511071551
134,17.6586699910769,19.7815695687844,13.3206325174924
135,17.8294173498681,19.2543062705713,13.916145544886
136,16.9473142306408,20.0293166889504,13.5490057620307
137,17.7484768543257,19.6432717476,13.2679861592213
138,17.3700109012589,20.1087227743309,14.0598431494119
139,17.2733688634229,19.3742624043998,13.7004145764367
140,17.6141952791072,20.3318559573892,13.9043017402712
141,17.8560633375343,21.4020858890872,14.776828645886
142,16.7884690992542,22.5798186134326,13.9882321190383
143,17.9927641032889,22.912697141873,13.8114260800125
144,18.2646903875431,21.8277178682836,13.4705232114758
145,16.9914841973,23.3743008251412,12.704123173286
146,19.2407573085894,22.6040206391327,12.8567384643329
147,20.5325208802002,22.2443018396191,12.5507555193084
148,21.4081777643725,22.6086316387343,12.500183312483
149,21.2502855255558,21.6091812945857,12.7682036560759
150,20.8920654085174,21.8469752387723,13.0511966900014
151,21.3424898406951,22.3949897594126,12.4344208969504
152,21.6919144585707,22.2673667972969,12.4978186870603
153,20.5896318913026,22.519441587264,12.5761531047602
154,19.9131994381061,22.9994043360856,12.4332430326119
155,21.1999679448691,20.7500810427905,12.646511378583
156,20.6914295901602,21.2386709393775,12.6067932409676
157,20.4659635435734,21.469823579884,12.5422439902865
158,19.1243762322449,20.9834373320282,12.8455018519468
159,19.0623285346336,20.1475424331721,12.9412130314613
160,19.3410059935168,20.9570394249684,13.0087608600797
161,20.81993837467,20.4357550896265,13.4045668701488
162,20.5728544586436,19.8589813650592,13.6437612168927
163,20.275981193547,19.097314075966,13.3732827111617
164,20.4188267586766,20.248606190998,13.5031928269954
165,20.4567514567557,20.0573153305434,12.4612411751426
166,19.7068547263402,20.027208476568,13.0956397269377
167,19.5070247164329,20.6158200444835,13.7226927033994
168,19.400581936581,21.2447060525425,13.5185687284862
169,21.2456299800741,21.9654874884257,14.4898314410794
170,20.3353636991358,22.5223192219413,13.9188451032649
171,20.8539633908767,22.1039923653799,14.6135897058327
172,20.7983960430795,19.4554069498962,14.3423299668268
173,20.7230592694437,19.9143590876036,13.129897661529
174,19.0698154852309,20.7208368237175,13.3086159846025
175,18.4305473140917,20.4462346369614,12.7951265540948
176,18.5309568250689,22.2659253266774,12.9693941409778
177,19.3216717761861,20.3888752067162,13.4329388507038
178,20.560844996885,21.6666480477578,12.8850968701619
179,20.8421072697711,21.6345184712579,13.2382824861623
180,20.8472527204526,22.2093314873931,13.5954256836218
181,20.5124153354534,22.3131984360796,13.1787265610213
182,20.9425305186655,20.7116568200813,13.0041332089406
183,20.4177283257302,20.4126711993144,13.0765978292162
184,20.3392045840853,20.9089705999372,13.8700313155155
185,21.0227938908547,21.7078631092418,14.2387413230863
186,20.7540762299125,23.1844883822277,13.4728970987257
187,20.861757594723,21.6207824091489,12.9419656675874
188,19.5290023047417,22.6379794585584,13.467269350141
189,20.0119072345967,23.1525865921859,13.5852949031988
190,19.2439771349474,23.46870507616,12.8755199143041
191,17.985771233468,23.0236255779993,12.5563006281626
192,18.5151721059622,22.2975893288558,13.306181161793
193,20.0320874523849,22.2879590547256,12.79552924662
194,21.5800954655389,22.7694510907127,12.5302479306302
195,21.5279544974886,23.9368301092354,13.3023278032767
196,20.7560059817499,23.5165646777893,13.5637832438137
197,21.3543072680796,22.3140271640443,13.3409114056475
198,20.9250244074286,23.5212064690082,12.825123128835
199,20.8064782885085,22.5450205497275,13.1147482330518
200,20.28417786475,22.3742159920137,13.318421233118
201,20.7512727793175,21.478723097427,13.2676330176308
202,20.2935026720522,22.5951693497076,13.3408248332928
203,21.8400029796558,22.908364248077,13.3356656631364
204,22.8264914187805,23.5496151969481,13.756308647818
205,21.8728680155545,24.2162738135729,13.6223706951757
206,20.5577046885218,24.434900814965,13.7773499485893
207,21.2614948255047,24.9251457492386,13.8267711079447
208,20.1712187825898,25.4717700657479,13.7385499786758
209,20.5142191349069,24.3600943333301,13.6271373177075
210,20.3281088002726,22.5786262220951,13.4756821401576
211,19.6122734912836,21.9715098367954,13.8829805465306
212,19.9264239321437,21.4663708019272,13.7521261621525
213,20.4859241029223,21.9384888974487,14.2290590343763
214,19.9134823518482,21.974716166719,13.7139661582087
215,20.607042965829,21.9753906349122,14.004214785217
216,20.7521669661085,22.1496697028539,13.6806058097529
217,19.116436271128,22.4447791433592,14.1360047916262
218,20.7180140927325,22.7228303598365,13.8629024287086
219,20.1639317637774,21.8415831373523,14.1451010848126
220,20.8875908145882,22.7080155202508,13.5332989668256
221,19.5880258186668,22.5424342427202,14.1306325887581
222,20.3783445478079,22.0190686901329,14.1498953741633
223,21.5558401619567,22.509539150781,13.5604662005767
224,20.526838468164,22.2793169425019,13.899761577918
225,21.510853376881,22.5544046684739,13.3858843689053
226,23.1417060300319,22.3935486577777,12.6298729326119
227,22.1530750273276,23.6164176568951,13.2312288991899
228,20.3516355516104,25.2742222516319,13.7909849255708
229,19.7436417521764,26.5210818276575,13.6707681565205
230,20.06340436878,26.5071706654982,13.2001945867914
231,20.479013505684,26.5750465645633,13.5636773871326
232,20.4143787694594,26.8575814992299,13.098468947474
233,18.7093659170519,26.7129804810447,13.5818158723872
234,20.1014185859904,27.0042630344583,13.1582485447566
235,19.7171180175066,27.4539377976722,12.7845399372648
236,20.3368193070408,27.3268800892684,12.9765678887999
237,20.9970543081072,26.8558818968122,13.1243113877744
238,21.5763075033819,27.3083570153557,13.3049204884577
239,21.9409978351842,28.1939299665087,13.1868041701893
240,21.0747146420494,26.5713756766412,12.6672426931629
241,21.886557390431,26.2102056342627,13.2558876978075
242,22.7796048618667,26.661121180646,14.0738164107288
243,21.65376844347,26.9680691988639,13.1228489265369
244,21.8986103638733,26.6384438649893,13.2488370311255
245,21.8347096400509,26.7895460164571,13.2681813333434
246,20.6911593410714,26.8976887960545,13.4112874964943
247,20.8100692538736,26.3340839335985,12.8788815971906
248,20.8613909587387,26.8828497285174,12.5081459079874
249,22.3323554124567,26.0997649634638,13.0922096603847
250,21.158253442279,26.9401160896546,13.3787438449747
251,20.5794819603113,26.4820199303403,13.6496123532486
252,20.0793764476577,24.9464788357723,13.5214533578226
253,19.5993156346729,24.4877269296094,13.6082054303863
254,20.2291827246916,23.8813362353553,13.7743312255302
255,21.2265874579585,25.1096053320022,13.3834780253664
256,22.8341423806345,25.9807378674491,13.4260771390868
257,21.1999200398768,25.6202988663835,13.2697224951474
258,20.8810897095556,25.5743396758231,13.2442852735601
259,19.9350918639034,25.8990927526208,13.1681921342988
260,20.1652452958562,25.1782574696167,13.2654125389441
261,20.3218667276337,23.9572172073385,13.0733315827903
262,20.9616321169815,22.9210638632393,13.0768444916671
263,20.9377243796477,23.817284795086,13.4318104834757
264,19.9806708527593,25.5703699763483,13.0941624676998
265,20.203157785042,25.0472639509409,13.4934714697793
266,21.5978375263944,23.6573681896514,13.1245751202486
267,21.8698277078676,24.917896908553,13.7173175849961
268,21.7002548457153,25.0690190637929,13.5398979241117
269,24.0444338881167,24.8919362496005,13.2054660709385
270,23.4783909040699,24.2160980596568,12.8497447452267
271,22.5679871683346,26.3002419332935,12.8158146768944
272,22.2449498379836,26.452221236793,12.7137550322577
273,22.6689207449112,25.5967365024892,12.613737826507
274,21.5280353021236,26.1160614078438,13.288172255459
275,21.4023448112184,25.7040299957697,13.6866420879734
276,21.1887074230467,26.6217569229067,13.2406570155483
277,21.8028103777068,25.6942066283243,13.2350516952073
278,22.0214539949563,25.4428945614515,13.4872174660544
279,22.5798589758779,26.2607862620312,13.6090286009738
280,22.9532859419426,25.1674077339911,13.116325546157
281,22.2274044109754,26.5307931145805,12.9723519949302
282,23.5409963164909,25.4320885790903,13.1224485872037
283,24.5574479891468,25.9162820880414,13.0449421579274
284,23.8112627375984,26.6363932850935,12.4583789585338
285,23.8984911404828,26.7916880135023,12.5622772575603
286,23.4435113322923,25.7986248665259,12.6911876607577
287,23.7595578698357,25.1025935586867,12.3709250663375
288,24.4105445640375,25.9004403899932,12.9303298426793
289,24.1445747451922,26.0150668803652,12.7023531589462
290,25.7220537704746,26.7211371218886,12.9353817467109
291,25.0925944433482,26.7422355473505,12.805621377551
292,24.8700502639506,27.1637580519584,12.0669844531945
293,24.8296368642889,26.4970401073176,12.2909541139907
294,25.274811603258,26.2208979617054,12.6086796929337
295,23.7150135336143,25.7190237499171,12.7544190979568
296,23.7587073006537,27.4356702587092,12.6669720796074
297,24.2006552531458,27.1729564608318,13.593830828828
298,23.8998683692049,26.967186961223,13.6595557860582
299,23.4960510052379,27.0407718911878,13.4935590604989
300,22.6928601247793,25.9220895929897,12.7177797389558
301,23.9747824267992,26.0784277167723,13.4963188512471
302,23.0359767540844,26.6588930536836,13.1494860293567
303,22.8223683568785,26.0880216450164,13.2036628003997
304,24.7673406740577,25.8565612159592,13.1622991350807
305,25.2627802563695,26.8469352449886,12.6778043717313
306,26.0258613480162,27.5493400910051,12.6392562036985
307,23.7544071391878,27.2353325115972,12.7664629670817
308,24.6869873701813,26.3865131544227,12.6881273181444
309,22.7132478634301,26.8849676844675,12.9359741861888
310,23.9186778377305,27.6841643141963,12.791880762094
311,24.4967629746061,27.724602817106,13.0898323125109
312,23.9440120733657,26.9018717707107,13.0741839652036
313,24.1811659566417,26.773421214871,13.234377151947
314,24.2565468381243,25.8217812383287,13.4192523268237
315,23.9409992956494,26.9412515036467,13.1095316522885
316,22.9223408691296,26.2326368634911,13.5905106174211
317,23.3031662363979,28.2311779777438,13.2977580446527
318,23.2203601265731,27.6775523154963,12.5918674969858
319,22.2304082927021,26.2532728172293,13.2140825739139
320,23.6369089753693,26.5261751431727,12.7272709559577
321,24.4435083469495,27.3794700271601,12.6566895456376
322,24.1755674263322,27.7846110472134,12.4532158489904
323,24.0709338435662,27.0135327245455,12.7279444053437
324,23.849395117111,27.7042049031907,12.6391201934438
325,23.3668242851733,27.3475464359967,13.1258322349147
326,24.1457136489194,26.9761247996333,12.7088851778344
327,24.9217734965754,27.5519299230275,12.7942997135924
328,24.3791491885557,27.1286108845202,12.9659272718836
329,23.6021736163119,27.7089375581374,12.9562188547115
330,23.5431945318563,28.5842030485983,12.5808710508639
331,23.7115623560629,27.3639493191456,12.6674957230248
332,23.7784084807247,28.1997054929522,13.2929969863719
333,23.1288527707138,28.184619627813,13.2201403405789
334,22.7591989412067,28.3344384041255,12.5085886513701
335,22.1209485857657,27.5107366320379,13.0491092609535
336,23.4909619351478,28.3281082710147,12.8972494297207
337,23.0316513612716,28.3266166306427,12.8476363314153
338,22.7518279850014,27.9848764623893,13.4034366121695
339,23.1563251399702,28.0236243671296,13.4788337378579
340,23.2450029537079,26.9481820940239,13.1275904509023
341,22.7630815672022,27.6808712481632,12.7795900623852
342,23.1525348797899,28.2576997874859,12.5539704842003
343,22.9407886820097,26.3404219209904,12.4181801754534
344,22.784533391887,26.8701410814119,12.1408813820813
345,23.8633185334556,27.0953627125994,12.1500508980824
346,24.5025194109936,27.1719898793771,11.9028039848882
347,24.5245591330812,26.7528657787221,11.8853382348274
348,23.4515530410992,27.7565932437219,11.8022435687481
349,24.4437817590135,27.8858251421276,11.9732967294947
350,23.4476363988061,27.3381583602026,11.6786014084416
351,22.6091054383563,28.0744903332601,11.82427820937
352,22.8545114660138,27.0092501134671,12.2308614552852
353,22.8943802123141,28.1221481213358,12.2175996452154
354,22.7068054443723,28.0853307922853,12.203565933383
355,23.336851381805,27.4325301978928,12.5504853443592
356,24.0818778806747,27.8281314726553,11.7641574616017
357,23.3895669306534,28.1720044151785,11.5565460309801
358,22.7049999661327,27.3731544473269,11.6902423652865
359,22.3110912554091,27.1282820527534,11.6299288474041
360,22.2666605177218,27.8150542807214,11.4969297870279
361,22.5971438647436,27.7551107892353,11.4751915899638
362,24.190109693497,27.4502150978151,11.5895879037961
363,23.5752538976102,26.827649368898,11.8026783788507
364,22.4665507295687,26.7681493221656,11.6778957403065
365,21.9707829393938,26.6361785732021,11.5537546416966
366,23.086267787999,26.6439368289468,11.6233914930754
367,24.2098561188528,26.6342955770388,11.8573720928647
368,24.5286561643097,25.8046664348749,11.9075402282972
369,24.0151321932061,26.2814237579384,11.8011020823248
370,24.5262504389569,25.0493940100784,11.8670965542567
371,23.0767824333489,24.2239313089298,11.7984741735156
372,22.8559530644291,25.0660302054931,11.9478688656253
373,22.4747565077998,23.6027987205062,11.6524544263418
374,23.7857392661927,21.6425886472363,11.9598013928431
375,24.9114287405289,21.574998761134,11.5805079879838
376,25.4323839648032,21.1572949300976,11.8489339723902
377,25.1965594817671,21.914171981786,11.7253931941458
378,23.9926216915085,21.1022366286346,11.662513853487
379,23.6302763421367,21.9708073962897,11.9186280417134
380,23.4120522824257,23.2308577952473,11.6626349008586
381,23.2225923674935,22.7766692520797,11.5407863439624
382,20.9521891748633,23.0534959047963,11.7703540332583
383,22.4625369443074,21.2437699616483,11.7935232094696
384,22.4865725284739,21.0562524504356,11.8140236744676
385,23.3924165357105,19.7892444733261,12.4121695885566
386,21.4341929832348,19.9815658118384,12.4540772253043
387,21.9706173654636,20.7819550192527,12.1293262366743
388,22.151257888524,20.3793317082058,12.4625546442962
389,21.5361589205976,19.7271513334657,11.7263062403565
390,22.0275109475705,17.6335249511301,11.6430179442801
391,21.0527410474288,16.6468637618726,11.9622009791142
392,20.4625942125087,16.7991127365654,11.9288847189892
393,20.1735601654322,16.6073160781785,11.8783345058257
394,21.4327548804138,16.3786125159624,11.7012700595362
395,21.5307922984974,16.3959435408654,11.7853695605912
396,21.5205382295089,16.1310562916808,11.6444100785115
397,21.1668115023617,16.3885781408767,12.13740926899
398,21.6757675689447,16.0305821320822,11.8284049366492
399,21.5428233582975,15.3059550204278,12.0592587076998
400,21.9675312938148,15.7632402521193,11.4640290540984
401,21.6410413983211,16.0498392795684,12.0788001132898
402,23.6801994560472,15.589918415918,12.2633421484953
403,23.1899626158191,16.8008177700546,11.7807800599375
404,23.1174172191874,17.1397117196726,11.7490215642096
405,25.2142887023982,17.5483644671842,12.1386374078695
406,24.1226702699196,16.5662972938427,12.0756515846302
407,23.240568114408,16.9637027420702,12.4193595169528
408,23.4223382394355,16.7290927406875,12.2228753022125
409,24.1877920935802,18.57706626828,12.0231203847308
410,23.42173415773,18.7426140085902,11.9521727368162
411,22.9133907332611,19.6019900461776,12.0014028250434
412,23.7044282260898,18.8746752730648,12.2304720625347
413,23.3712149523965,19.8082664509634,12.0951315160146
414,24.3301726292051,19.2426529213371,11.9912049202155
415,22.4460341630553,19.7635847471231,11.7876082269375
416,23.3776413740325,19.1750206551649,12.1269626767719
417,23.6869252701264,18.9833763872327,12.1866269065381
418,22.053064547276,19.5997330375495,12.0593957279514
419,22.3539499731811,19.3506001687835,12.0588462816317
420,21.995262174319,18.6470351193135,11.9804921428235
421,22.2629116136216,18.448600561697,12.400110254584
422,21.8724087663317,20.2632085656712,11.9059282572497
423,21.8908465428066,20.2363125008074,11.929104887107
424,22.007845084996,20.3590874569827,11.9394124578087
425,22.1473433829185,19.9730363890554,11.8778560293301
426,21.2021775558796,20.3282308757713,12.0913911639713
427,21.5475141457619,21.4413440142498,11.7280010347401
428,22.6669425604333,20.6989366417775,11.9268535484725
429,23.8950734781913,19.7668865210057,11.4578092827994
430,23.0385839476212,18.0960334532265,11.7006379741236
431,21.8649165722902,17.3436811406544,11.8408169063058
432,21.0937937306943,16.9668364118041,12.0962760144166
433,21.5124214070053,17.7508043362215,11.8362977063889
434,22.4628719675318,16.6083596930045,12.004707548285
435,23.5360237308647,16.4740551642019,12.0840289638112
436,22.8958387969793,17.7286267084619,11.9593448815919
437,23.1028679657809,17.994645336954,11.9259348848943
438,23.4449332455987,17.6721491506037,12.2364671511063
439,23.3669162367943,17.6633275392114,11.9126780103989
440,24.6703966986282,17.3083529953419,11.9738114175489
441,26.2074136495019,16.8140672783699,11.9357401523885
442,25.930929845335,16.9700312271254,11.9958428543853
443,26.1695844792272,17.2054002903085,12.1522025503497
444,26.9782129670946,17.5285888093158,11.9540429298586
445,25.4828339154274,17.0123378926275,11.8346715432914
446,24.8554402351156,16.9752831246252,11.7736988400422
447,26.0320081951224,16.8677509430463,11.7747852666238
448,24.2510904401314,17.3131888371247,11.7138664921968
449,23.9707194779741,18.0807270086826,11.7485616230385
450,24.5281413081605,17.3672612531604,12.2306364341696
451,23.913429451273,16.2194867289425,12.1646521454008
452,24.5900706447913,16.824832578873,11.9421305958084
453,23.2272268742337,16.7676316789434,11.7251585803116
454,22.5417568773897,18.8944846686226,11.7193935113946
455,22.8315285068434,19.2937331393882,11.8160832352672
456,23.5636817510964,17.4708745591497,11.6241886789586
457,23.1639161104743,16.6871198498444,11.5649528301497
458,22.8990877282468,16.3052749098923,12.16698982929
459,24.1962072856634,17.5055086996642,11.7461984982623
460,25.0205003305379,18.067069685639,12.2533744936905
461,22.8151070057196,18.0775847560805,11.9724705641728
462,23.1554959765175,17.8504705202594,12.0848953419569
463,22.7468634907072,17.5081346531831,12.1025720172345
464,22.0726920709131,17.9194957819256,12.5802307545859
465,21.7965671537329,17.4134426824048,12.0388005989124
466,23.2483250065809,17.7512343572105,12.4013008729376
467,21.4803471932948,17.6226371728649,12.0122152730546
468,22.6236161380235,17.3934811254968,12.177866977486
469,22.9669989349084,17.2245536045265,12.2166134077066
470,22.9226890330805,17.2816960644004,12.2644793821168
471,23.5216849674926,18.8172850243333,13.1941558890112
472,23.3712318485257,18.2461917947778,12.9066203899446
473,23.6595219968462,18.4353034795199,12.8528110326774
474,23.5073503236419,18.7784908182176,12.8122759503277
475,22.4164608765114,19.1355805822412,12.4296142512743
476,24.4356020032953,18.6429900042584,13.0122835901599
477,24.3423321362311,18.4266784917935,12.5428149824807
478,22.7814962233698,17.2822865803947,12.8835557995682
479,22.9745418030962,17.1911361027702,12.8179436907015
480,24.1904401216232,17.0422268668385,12.696290217218
481,23.1435250643002,17.4758148649574,12.519455391751
482,22.9588344187716,18.0088304541399,12.1215438043436
483,23.5290980358335,17.8311352139328,12.2956681530793
484,24.9166484241237,16.2462770670312,12.010252133137
485,23.9959732612022,17.2059839969119,12.1330121068871
486,22.4006254097912,17.06858685428,12.2927856221774
487,22.8456930593102,16.0068313224234,12.2801654163646
488,21.9111994401612,16.5456004601865,12.2580058088739
489,21.7990846685576,16.1475076871976,11.9642812461209
490,21.9708411464785,16.3881569891111,11.826112950708
491,21.0398168410655,16.6901386368097,12.6746429131255
492,19.9640320233751,16.4523893972385,12.1198931540577
493,20.5182222683549,16.5561388579476,13.0546726521619
494,20.3604902193649,16.7434773938757,12.7009647117212
495,20.4719504478798,16.9039602645309,12.5337388400007
496,19.7527744226532,17.9814862799628,12.7807167966218
497,20.0890106576875,17.7723432225063,12.8930101032237
498,20.930990305581,18.5815431001764,12.812191825613
499,20.5408870701751,18.2385727041541,12.4829690415425
500,21.1995882802282,18.2841554089592,12.7579325745499
501,20.6188902515121,18.0585277135045,12.4318017019664
502,20.8221846670968,17.2185998912291,12.8147330334562
503,21.9863941014957,17.7500459369194,13.2720166224229
504,23.9249229002113,17.1012510388783,13.3056716326219
505,21.2717950039569,19.0538386656016,13.0293130054348
506,20.627068902184,19.1633269414646,12.8183116056616
507,20.9897847313247,19.0036539425503,12.7091110127958
508,22.6245346416843,17.4700425530871,12.8388576406527
509,22.0098440604622,17.754894119588,12.7918644037888
510,21.4333277249804,18.040437864851,12.4979883124003
511,21.6346900724725,18.8268968391758,13.4101216654306
512,22.3278286676441,18.0200938819401,13.3084543539831
513,22.9735573985842,18.01348641654,13.4094900977264
514,22.4496067954524,18.4046838713998,13.2289731075499
515,22.7849345895166,19.8619223913653,13.2482670953188
516,23.6085539189693,18.8157516933632,13.0183794218876
517,24.2327427711619,17.9184393433304,13.4689382996785
518,24.9725541789079,18.4865471052308,13.4383824776613
519,24.9166725037838,18.7465673719441,13.5749206606574
520,24.9971590003533,17.6956423908834,13.6904861908108
521,24.1640425468142,18.3296669197539,13.7673056375281
522,25.7152178898351,17.4864058661404,13.8652028986267
523,24.3052358711827,17.1106009107259,13.2500962105434
524,24.2612020601307,17.7090199719459,13.0888704443568
525,23.578179453903,18.1013180122316,13.1288505864545
526,25.0711823398602,18.8696235165919,13.62502824044
527,25.5542207270818,18.6204244381847,13.7199317575298
528,24.8633143763162,18.2593483146614,13.2734755245896
529,25.2265762851042,18.538776061552,13.003489823463
530,24.8105254241324,17.9976057661517,13.3230079330958
531,23.368833565367,18.0479913935858,13.4887472577164
532,22.918015805062,17.7073153717298,13.1036803989867
533,22.2373998572663,18.7786907156707,13.2918349066045
534,22.6496254294149,19.6913439957143,13.5945826572941
535,23.2098938069132,19.2318724321187,13.103878929161
536,23.0613123374319,19.4766990603029,13.8241565566259
537,23.1466243854362,18.5530270282209,13.3375987753449
538,24.2385602209293,19.1376445894277,14.0270146110256
539,22.972216920127,19.6350062429864,13.1876918852339
540,22.6819530128084,18.62536642181,13.1486170574785
541,23.770023271601,19.9022547868696,12.7384516924488
542,24.8444198652539,18.4770763839507,13.67121313007
543,23.3202126397595,19.2877005446113,12.6802037481216
